gene_id,Ht_1,Ht_2,Ht_3,St_1,St_2,St_3
ENSAPEG00000005021.1,0,0.110262,0,0,0.153591,0.0857637
ENSAPEG00000005022.1,6.07555,3.09956,5.3909,6.57274,5.06996,4.63509
ENSAPEG00000005023.1,21.82792,15.081104100000001,20.8107951836,23.8908300447874,27.693315000000002,22.8923102
ENSAPEG00000005024.1,1.56946,0.723933,1.04814,0.744228,1.66639,0.970624
ENSAPEG00000005025.1,2.52556,3.75008,7.21367,5.13921,3.45534,3.96521
ENSAPEG00000005026.1,19.60789,16.48612,22.65518,18.106099999999998,19.82838,17.23729
ENSAPEG00000005027.1,33.2083,15.259970000000001,17.61676,41.7,25.991500000000002,26.4473
ENSAPEG00000005028.1,5.06991,4.44375,5.9014,5.02608,6.29147,7.18956
ENSAPEG00000005029.1,1.82501,1.18561,0,4.89686e-5,0.572089,1.16448
ENSAPEG00000005030.1,0,0,0,0,0,0
ENSAPEG00000005031.1,10.48738,11.87626,13.650789999999999,6.34514,11.22281,11.8174
ENSAPEG00000005032.1,3.6298399999999997,15.06866,0.952998,3.44976,5.0220199999999995,9.60608
ENSAPEG00000005033.1,1.5365,1.20927,1.09969,1.27647,1.46116,1.30279
ENSAPEG00000005034.1,12.9712,14.8299,9.3063,9.35784,12.4876,16.2417
ENSAPEG00000005035.1,11.2653,7.40241,12.2972,21.0542,13.9171,13.0198
ENSAPEG00000005036.1,3.53052,2.37221,8.05311,4.91664,2.43642,2.88544
ENSAPEG00000005037.1,2.35196,1.42091,1.37577,2.44099,2.18757,1.66841
ENSAPEG00000005038.1,17.256,14.8393,15.7338,19.1899,21.5779,19.8963
ENSAPEG00000005039.1,0.932809,0.630649,0,0,0.219305,0.794482
ENSAPEG00000005040.1,3.71506,4.71046,0,0,1.1512,4.50778
ENSAPEG00000005041.1,0,0,0,0,0,0
ENSAPEG00000005042.1,9.02693,11.5866,6.7557,6.1823,8.10435,11.4117
ENSAPEG00000005044.1,0.678015,0.0735406,0,0,0.105607,0.078812
ENSAPEG00000005045.1,4.59615,2.43814,2.47622,3.51448,2.98436,3.76106
ENSAPEG00000005046.1,0.466411,203.275,3.48189,0,0.658832,88.0612
ENSAPEG00000005047.1,0.0855751,0.246569,0.532583,0,0.24187,0.194477
ENSAPEG00000005048.1,6.45914,1.26733,8.19699,10.1805,9.41333,4.61027
ENSAPEG00000005049.1,15.3787,13.8992,16.1973,16.7106,15.0641,17.0957
ENSAPEG00000005050.1,7.24212,26.8792,7.33493,9.78702,6.86735,15.2773
ENSAPEG00000005051.1,0,0.0769026,0,0,0.17436305537,0
ENSAPEG00000005052.1,4.17902,2.62731,6.46129,0,2.14995,2.7695
ENSAPEG00000005053.1,69.2762,64.6537,42.7732,54.7967,73.4921,62.4534
ENSAPEG00000005054.1,2.34211,2.68422,1.64138,1.58801,2.31638,2.05379
ENSAPEG00000005055.1,11.85537482023,8.073321,11.319151999999999,5.591184579999999,10.546189,11.831681
ENSAPEG00000005056.1,9.91137,8.31133,10.0779,15.1678,17.4984,10.1108
ENSAPEG00000005057.1,4.78525,3.147751,5.07807,1.53727,5.92912,5.210714
ENSAPEG00000005058.1,0,0,0,0,0,0
ENSAPEG00000005059.1,0,1.56794,0,0,0.735865,8.14077
ENSAPEG00000005060.1,0,0,0,0,0,0
ENSAPEG00000005061.1,2.27184,2.88921,0.742842,4.75439,0.4497,4.03156
ENSAPEG00000005062.1,26.5075,14.0915,21.8316,30.3006,25.0565,24.6827
ENSAPEG00000005063.1,0,0,0,0,0,0
ENSAPEG00000005064.1,10.6141,6.89198,5.76198,3.44704,6.26015,11.2306
ENSAPEG00000005065.1,0.684512,0.696698,0.94716,1.00928,0.645267,0.91758
ENSAPEG00000005066.1,14.6067,12.1263,16.9711,11.5299,17.5811,17.8432
ENSAPEG00000005067.1,27.3483,21.2349,19.0163,30.3766,23.1315,32.5104
ENSAPEG00000005068.1,5.71475,2.51394,1.11381,4.23808,3.56297,4.67098
ENSAPEG00000005069.1,1.50451,2.12702,0.879585,1.24881,1.4207,1.06105
ENSAPEG00000005070.1,0,0,0,0,0,0
ENSAPEG00000005071.1,795.9178,550.28822,1046.6352,305.30267000000003,653.3292,283.47249999999997
ENSAPEG00000005072.1,0.497277,0.398958,1.54431,0,0.292143,0.521197
ENSAPEG00000005073.1,3.93137,2.79739,4.67529,2.12756,3.14219,4.98149
ENSAPEG00000005074.1,1.77611,2.39891,2.11977,0.347085,1.85212,2.3222
ENSAPEG00000005075.1,9.79001,9.9644,3.80078,8.10923,7.19018,10.753
ENSAPEG00000005076.1,145.123,101.376,36.6336,40.1277,31.053969883,84.1043
ENSAPEG00000005077.1,4.284610000000001,4.168699999999999,5.70249,3.3691,4.818072,4.433179
ENSAPEG00000005078.1,7.01677,4.94931,6.5291,5.56265,5.26443,7.08971
ENSAPEG00000005079.1,28.81899,27.44396,19.0077,34.0586,29.41258,31.01633
ENSAPEG00000005080.1,29.0996,15.9891,15.5743,0,29.1831,24.7813
ENSAPEG00000005081.1,0.462956,0.54778,0,0,0.9252,0.829063
ENSAPEG00000005082.1,5.07733,5.6216,1.16413,7.46311,6.16342,5.87277
ENSAPEG00000005083.1,5.26241,6.39688,2.97174,4.72837,4.97568,6.27692
ENSAPEG00000005084.1,0.4413871712,0.219785,0,0,0.10315658261999999,0.152507
ENSAPEG00000005085.1,3.65689,3.55629,1.56628,1.67104,2.13333,3.54632
ENSAPEG00000005086.1,44.0896,132.768,96.5772,35.2948,356.291,104.699
ENSAPEG00000005087.1,2.53248,3.8102,2.24749,1.59832,2.09754,2.54915
ENSAPEG00000005088.1,8.30945,7.83796,13.2331,5.37512,13.3058,13.3352
ENSAPEG00000005089.1,18.2248,10.6852,18.8089,14.5121,21.7123,19.3147
ENSAPEG00000005090.1,8.197314,5.19773,7.251258042,10.5534,9.07048,7.11678
ENSAPEG00000005091.1,16.4758,16.0965,15.7897,23.3654,15.6226,19.4499
ENSAPEG00000005092.1,84.5157,92.8553,37.3595,188.65,84.2074,111.514
ENSAPEG00000005093.1,2.5988,1.86452,2.58535,2.75678,2.29902,2.56139
ENSAPEG00000005094.1,9.86354,4.94293,5.30139,5.39833,6.52726,5.98573
ENSAPEG00000005095.1,46.0994,73.2676,62.0583,36.1629,74.4207,68.8336
ENSAPEG00000005096.1,3.39816,2.765535,1.561340631383,3.4919700000000002,3.433553,3.3937399999999998
ENSAPEG00000005097.1,6.11801,3.82059,2.07046,1.99493,5.69965,4.75972
ENSAPEG00000005098.1,4.84779,3.84422,4.75225,1.7246,2.88937,4.91416
ENSAPEG00000005099.1,11.2356,9.87358,9.54175,12.1152,12.5112,12.9856
ENSAPEG00000005100.1,2.84151,2.72201,3.3716,0.897998,0.989025,2.733
ENSAPEG00000005101.1,4.0420180000000006,13.799068,3.94627,3.89645,4.774758,10.942961
ENSAPEG00000005102.1,8.9905,4.5951,1.95592,4.17667,5.32685,6.19532
ENSAPEG00000005103.1,230.5726,130.49015,230.08289,183.1611,275.21099999999996,165.2074
ENSAPEG00000005104.1,13.5724,10.6344,12.2643,11.2001,18.8664,13.4039
ENSAPEG00000005106.1,20.3484,18.4586,18.2525,17.2761,20.2246,21.9282
ENSAPEG00000005107.1,10.3437,10.6895,0,0,4.81246,8.66247
ENSAPEG00000005108.1,11.406,6.08823,12.4249,11.7628,11.105,6.33395
ENSAPEG00000005109.1,1.85,2.76166,0,4.87833,2.57612,3.99332
ENSAPEG00000005110.1,0,0.0794293,0,0,0.110828,0
ENSAPEG00000005111.1,14.5152,21.4858,73.3761,33.7241,23.8512,20.6121
ENSAPEG00000005112.1,1.31449,2.30165,3.01656,2.75474,2.34877,2.5648
ENSAPEG00000005113.1,6.09344,5.33903,5.73694,1.88075,6.21355,8.51179
ENSAPEG00000005114.1,3.89886,3.8955,7.22882,6.60362,5.378049,5.612947
ENSAPEG00000005115.1,10.5351,7.94779,8.68627,11.8418,12.2053,10.101
ENSAPEG00000005116.1,18.3937,18.7702,16.286,11.9081,16.9872,21.1026
ENSAPEG00000005117.1,244.636,210.199,140.913,124.045,221.489,239.351
ENSAPEG00000005118.1,15.0072,7.8834,11.209,8.72446,12.3354,12.7748
ENSAPEG00000005119.1,33.6152,21.6958,37.9581,21.0212,27.4455,22.1196
ENSAPEG00000005120.1,12.0821,7.40087,9.11012,13.0927,11.123,13.745
ENSAPEG00000005121.1,36.2184,22.8359,32.8479,55.6648,58.1725,55.3445
ENSAPEG00000005122.1,50.967,73.6027,37.3761,52.2745,46.625,68.7708
ENSAPEG00000005123.1,7.22861,4.92154,3.97642,3.68019,5.2628,6.22844
ENSAPEG00000005124.1,8.02665,4.8944019999999995,9.31401,5.50228,7.62944,8.09683
ENSAPEG00000005125.1,8.85744,6.17473,8.05766,11.4571,7.88871,7.66765
ENSAPEG00000005126.1,16.2042,9.74832,22.2181,8.87784,16.5731,15.6483
ENSAPEG00000005127.1,6.53456,7.76454,9.03498,13.2426,10.0439,11.4857
ENSAPEG00000005128.1,9.15798,5.34113,7.72771,3.98875,5.65617,6.35718
ENSAPEG00000005129.1,2.57863,1.62241,3.16506,0,1.19502,3.66697
ENSAPEG00000005130.1,1.5432,1.20675,0.870635,1.85837,1.25159,1.37195
ENSAPEG00000005131.1,4.04626,6.1458,3.57753,5.09726,5.05076,5.17649
ENSAPEG00000005132.1,0.0912008,0.356803,0,0,0.258383,0.542487
ENSAPEG00000005133.1,5.94794,4.86511,6.3157,2.69141,4.4941700000000004,6.70184
ENSAPEG00000005134.1,67.9653,56.8798,50.8469,53.5581,69.8255,64.4012
ENSAPEG00000005135.1,230.822,110.058,144.866,70.5896,138.281,240.219
ENSAPEG00000005136.1,11.9236896,9.745152000000001,11.836267938906001,9.05984,11.16768,12.448535999999999
ENSAPEG00000005137.1,4.49257,3.1666,3.47233,4.75302,4.84508,5.53025
ENSAPEG00000005138.1,13.1956,12.492818,11.9566,3.04498,12.1772,13.6427
ENSAPEG00000005139.1,24.18769,25.532131999999997,21.9519,23.4154,20.45937,15.423789999999999
ENSAPEG00000005140.1,0,0,0,0,0,0.526177
ENSAPEG00000005141.1,18.0409,11.8718,17.2882,26.7077,16.070497,13.9923024
ENSAPEG00000005142.1,4.13299,3.13799,2.93221,1.33769,2.76126,4.35311
ENSAPEG00000005143.1,0,0.0426686,0,0,0,0
ENSAPEG00000005144.1,3.3800399999999997,6.58036,5.585781,1.91145,4.228439,6.17606
ENSAPEG00000005145.1,10.6744,10.2663,9.0285,9.25927,13.0378,10.7058
ENSAPEG00000005146.1,7.92626,7.04832,2.56163,5.50046,9.86773,7.38943
ENSAPEG00000005147.1,4.16436,4.12807,5.45981,0.969578,4.20183,4.66281
ENSAPEG00000005149.1,8.32581,9.44786,5.6701,13.607,7.93809,10.1827
ENSAPEG00000005150.1,0,0.164961,0,0,0.262069,0.0637647
ENSAPEG00000005151.1,309.942,429.551,349.597,344.648,731.218,628.431
ENSAPEG00000005152.1,8.51831,7.68291,5.79859,0,20.7514,19.0494
ENSAPEG00000005153.1,1.28796,0.214169,0,0,0,0
ENSAPEG00000005154.1,3.6973,6.51209,10.906,6.9897,7.17703,5.25389
ENSAPEG00000005155.1,2.70444,3.27864,0.885778,3.77285,3.08494,3.62931
ENSAPEG00000005156.1,0,37.6069,44.7705,130.261,36.6537,66.345
ENSAPEG00000005157.1,7.67098,16.2451,0,34.5107,2.43443,26.1752
ENSAPEG00000005158.1,18.3706,19.1195,20.8272,27.9925,26.2734,31.8179
ENSAPEG00000005160.1,6.35692,5.33056,6.86705,6.90325,5.19982,6.25224
ENSAPEG00000005161.1,2.15596,2.14598,2.79476,2.38324,2.0307,2.19836
ENSAPEG00000005162.1,4.17414,3.0202500000000003,5.46256,4.99528,3.16221,4.27835
ENSAPEG00000005163.1,1.20201,0.47179,0.981394,1.6714,1.84293,1.07936
ENSAPEG00000005166.1,35.355,38.6337,31.5868,56.122,55.9155,63.817
ENSAPEG00000005167.1,16.4296,20.6455,16.2659,26.364,18.2681,20.3718
ENSAPEG00000005170.1,21.65468,12.26995,16.004125868,15.237589,20.875500000000002,22.96308
ENSAPEG00000005174.1,9.43575,3.89541,3.18887,6.81178,5.78924,8.59315
ENSAPEG00000005176.1,3.72635,2.3668,4.05686,4.94255,4.21098,4.16847
ENSAPEG00000005177.1,5.90907,13.9358,5.97967,5.88139,6.26739,10.5905
ENSAPEG00000005178.1,7.39809,4.13679,4.23817,9.03694,5.86538,6.0907
ENSAPEG00000005179.1,27.13582,27.0746,20.28885,17.77196,44.700019999999995,41.89297
ENSAPEG00000005181.1,3.60876,7.98305,0,0,1.69076,2.05719
ENSAPEG00000005182.1,6.94061,7.38956,3.59172,3.80682,4.1638,7.12312
ENSAPEG00000005183.1,0,4.77095,4.8255,2.06077,4.59977,10.6509
ENSAPEG00000005184.1,2.42097,1.37333,1.51026,0.535971,1.61997,1.94145
ENSAPEG00000005185.1,0.568876,0.189745,0,0,0,0.247854
ENSAPEG00000005186.1,45.3223,47.0292,52.4705,49.317,60.8684,52.6816
ENSAPEG00000005188.1,33.6568,35.795245,40.2916,30.0575,35.8734,37.0168
ENSAPEG00000005189.1,1.9147,1.3223,2.38596,3.38892,1.41489,1.93101
ENSAPEG00000005190.1,4.24458,4.19918,5.87245,2.086,5.26008,4.46642
ENSAPEG00000005191.1,2.31293,3.21698,2.88021,1.02306,2.07118,1.77935
ENSAPEG00000005192.1,12.4218,10.1437,17.7394,11.9634,19.8104,14.2496
ENSAPEG00000005194.1,14.0703,12.8514,17.4795,13.0994,19.728,17.5379
ENSAPEG00000005195.1,6.34499,7.325084700000001,6.19061,7.32586,7.025649,7.7585808
ENSAPEG00000005196.1,4.78588,4.64764,3.31405,3.92216,4.71118,5.45645
ENSAPEG00000005198.1,2.57556,8.806788000000001,10.042580000000001,6.3933,4.59854,7.79846
ENSAPEG00000005199.1,2.08195,1.23041,1.15165,0.700399,1.59465,1.65581
ENSAPEG00000005200.1,6.31311,6.24669,6.09445,9.29183,8.62936,7.27621
ENSAPEG00000005201.1,0.665208,0.111419,0,0,0.103637,0.231989
ENSAPEG00000005202.1,16.1704,5.06755,11.0661,0,5.08464,6.18506
ENSAPEG00000005203.1,2.32138,3.16688,3.82458,4.07222,2.50275,3.67057
ENSAPEG00000005205.1,5.64154,4.25152,2.99211,3.98388,5.63463,5.44789
ENSAPEG00000005206.1,0.873758,2.43883,0,4.62528,2.04717,1.28086
ENSAPEG00000005207.1,5.8374,3.63167,4.55361,4.40654,4.65477,5.25257
ENSAPEG00000005209.1,6.90072,6.43216,7.99929,5.70183,6.35214,7.37033
ENSAPEG00000005210.1,46.6159,43.2879,59.9619,60.6689,64.1335,76.259
ENSAPEG00000005211.1,0,0,0,0,0,0
ENSAPEG00000005212.1,1.61374,1734.98,44.5178,0,2.62948,490.769
ENSAPEG00000005214.1,126.38777,66.4682,87.2883,90.32,87.5277,85.86353
ENSAPEG00000005216.1,2.5037,2.2375,0,0,4.63814,2.52013
ENSAPEG00000005217.1,171.848,105.8,138.289,20.4799,73.6005,90.7597
ENSAPEG00000005219.1,2.89833,3.01382,5.41917,3.07843,4.97787,5.30258
ENSAPEG00000005220.1,6.86415,9.201910000000002,9.54598,8.140270212,6.77806,10.385750000000002
ENSAPEG00000005222.1,2.45714,1.78063,2.32019,1.55492,2.03846,2.74127
ENSAPEG00000005223.1,11.653460000889934,14.56504,12.36817,15.604684,14.43856,18.33597
ENSAPEG00000005224.1,8.71075,5.88522,10.0044,6.29804,8.21614,8.65397
ENSAPEG00000005226.1,5.87549,8.83286,15.7935,9.68103,6.30635,9.14248
ENSAPEG00000005227.1,0,42.4013,4.94642,0,0.751281,21.1682
ENSAPEG00000005228.1,21.5561,16.7326,25.3979,27.1485,19.6875,18.6926
ENSAPEG00000005229.1,12.0557,6.08317,26.4767,11.7591,9.56076,7.40681
ENSAPEG00000005230.1,3.787134,3.52543,2.91889,6.22335,1.67899,5.899996
ENSAPEG00000005232.1,44.437090000000005,55.77571,50.966,12.85206,16.04516,20.5409
ENSAPEG00000005234.1,7.97961,5.60696,7.55052,3.89967,6.50158,7.16869
ENSAPEG00000005235.1,2.43076,2.31686,3.3063,2.37505,4.26521,2.26447
ENSAPEG00000005236.1,16.689,19.7094,33.0931,26.984,20.8881,22.7201
ENSAPEG00000005238.1,5.38241,6.32913,7.80351,19.322,10.9862,9.88446
ENSAPEG00000005239.1,10.61265,8.428223,9.49608,11.0678,10.201105,14.681080000000001
ENSAPEG00000005240.1,129.83859999999999,173.9194,86.99401,79.2959,82.9936,58.8583
ENSAPEG00000005242.1,2.58057,1.6083880000000002,0,1.98857,1.246575,1.35115
ENSAPEG00000005243.1,21.298810000000003,10.581489999999999,21.522820000000003,16.2214,16.82108,24.69537
ENSAPEG00000005244.1,3.49821,4.2068,12.5402,0,3.27665,6.29652
ENSAPEG00000005245.1,7.40373,10.8163,10.3637,3.68262,12.2889,9.52784
ENSAPEG00000005246.1,9.807746999999999,9.689139,10.119,12.3233,9.553402,11.648315
ENSAPEG00000005247.1,18.98558,19.852809999999998,13.351790000000001,23.96302,17.59857,22.234497
ENSAPEG00000005249.1,13.4298,9.3605,10.2896,7.37762,15.5941,9.31662
ENSAPEG00000005250.1,6.97425,7.34681,7.61522,9.66764,8.95561,9.80369
ENSAPEG00000005251.1,2.69751,1.09977,2.38502,5.09726,2.88615,3.83195
ENSAPEG00000005252.1,3.54771,2.60831,1.55778,3.98134,4.31661,3.79363
ENSAPEG00000005253.1,0.846318,1.44026,0.329756,0.70237,0.574205,1.34317
ENSAPEG00000005255.1,11.3507,6.82952,12.2348,3.55676,7.19783,10.1706
ENSAPEG00000005256.1,39.8797,43.5493,66.8587,46.4417,101.778,64.8853
ENSAPEG00000005258.1,8.74477,5.40812,6.13549,4.35633,7.06615,7.23536
ENSAPEG00000005259.1,90.36949999999999,112.0772,148.393,159.2994,99.48349999999999,117.0992
ENSAPEG00000005260.1,16.78033,12.33075,10.83878,12.1244,16.00407,15.77888
ENSAPEG00000005262.1,3.81201,4.64997,2.61911,8.39935,9.80407,9.30589
ENSAPEG00000005263.1,1.46463,1.76831,1.60416,1.70727,1.60932,1.60411
ENSAPEG00000005264.1,170.941,5.7279,27.3776,218.99,30.3191,24.1067
ENSAPEG00000005266.1,134.896,70.577056,236.143,522.618,289.538,287.094764
ENSAPEG00000005267.1,22.5497,13.4755,21.9509,31.1626,30.675,22.4931
ENSAPEG00000005268.1,1.67809,2.83927,0.65208,1.39067,2.27008,1.52121
ENSAPEG00000005269.1,7.88307,6.05753,7.20283,7.40403,8.81995,9.32066
ENSAPEG00000005270.1,118.54560000000001,118.4764,99.5473,149.8133,122.80770000000001,133.6123
ENSAPEG00000005271.1,60.1751,12.6075,15.7304,84.1733,19.7364,21.9504
ENSAPEG00000005272.1,11.9921,7.79303,10.0965,2.58138,13.0547,13.4562
ENSAPEG00000005273.1,23.2783,18.6049,35.1564,30.1773,26.5609,26.4815
ENSAPEG00000005274.1,32.8975,29.25669,36.9925,27.9066,30.17075,34.9923
ENSAPEG00000005275.1,13.7856,6.64598,7.10096,11.1565,10.7671,10.856
ENSAPEG00000005276.1,30.5762,11.786,20.6711,22.9371,21.9879,27.7855
ENSAPEG00000005277.1,3.43891,3.31002,3.55638,7.59163,3.96883,5.0542299999999996
ENSAPEG00000005278.1,13.4319,7.21275,11.243,17.6362,16.9071,15.9946
ENSAPEG00000005279.1,0.638596,0.556356,0,4.99527,0.902164,1.70625
ENSAPEG00000005280.1,4.42411,36.3273,7.42842,12.6784,8.03839,19.4476
ENSAPEG00000005281.1,0.170529,0.130066,0,0,0.120498,0.149055
ENSAPEG00000005282.1,90.4164,24.7429,46.2012,66.14,27.434,37.246
ENSAPEG00000005283.1,4.32978,5.29796,3.16043,1.84504,5.70882,4.88913
ENSAPEG00000005284.1,8.88528,6.29157,10.4626,8.8376,9.55748,10.0193
ENSAPEG00000005285.1,15.5776,13.5234,12.1917,10.4068,12.7304,15.1588
ENSAPEG00000005286.1,0.559576,1.11214,0,0,0.519802,0.485241
ENSAPEG00000005287.1,20.1734,7.50343,21.5061,102.838,47.588,38.6836
ENSAPEG00000005288.1,8.354594,16.024224699999998,9.7441,10.3837,8.726189999999999,12.65622
ENSAPEG00000005289.1,13.496849999999998,8.735759999999999,9.98114,15.16753,10.261420000000001,13.72744
ENSAPEG00000005290.1,6.9323650513028,6.0023219999999995,6.897349999999999,4.82789,7.430085,6.97187
ENSAPEG00000005291.1,16.8369,12.43823,12.7031,12.59769,16.22003,16.10438
ENSAPEG00000005292.1,7.73546,6.94883,6.64394,8.61251,8.04847,8.8815
ENSAPEG00000005293.1,0.349503,0.411369,0,0,0.327548,0.548938
ENSAPEG00000005294.1,0.939811,0.95398,0,0,1.1047,0.946172
ENSAPEG00000005295.1,11.4252,10.6293,5.62653,6.61841,9.25124,10.6035
ENSAPEG00000005296.1,6.07806,6.99137,5.16805,14.75918,8.45724,8.59099
ENSAPEG00000005297.1,5.71711000122546,2.9501258,3.3513299,4.30634007364,4.889463,5.98005
ENSAPEG00000005298.1,0.314442,0.314141,0,0,0,0.602795
ENSAPEG00000005299.1,10.399,7.2135,8.66689,8.09095,9.09605,8.8402
ENSAPEG00000005300.1,0,0,0,0,0.0762796,0.0283998
ENSAPEG00000005301.1,0.794284,0.223433,0,3.50793,0.684065,0.439302
ENSAPEG00000005303.1,1.69921,2.03843,1.63051,1.73607,1.64603,2.05051
ENSAPEG00000005304.1,12.54646,8.90091,9.76913,9.80948,12.95595,13.18628
ENSAPEG00000005305.1,11.8969,9.98696,10.6831,13.2718,14.9634,13.8946
ENSAPEG00000005306.1,0,0.468155,0,0,0.435608,0.653306
ENSAPEG00000005307.1,11.9428,7.67326,8.00828,6.85642,13.719,8.95664
ENSAPEG00000005308.1,0.169166,0.229976,0.351473,0.74869,0.159653,0.236714
ENSAPEG00000005309.1,0.514677,0.577098,0,0,0.40203,0.479061
ENSAPEG00000005310.1,25.8945,18.52959,19.16845,26.6841,26.3766,29.0437
ENSAPEG00000005311.1,35.9944,39.695,28.5513,31.3253,19.3559,47.1007
ENSAPEG00000005312.1,0.463157,2.44157,0,0,0.432661,1.13046
ENSAPEG00000005313.1,4.82139,4.06682,0,4.23997,5.23012,5.76967
ENSAPEG00000005314.1,30.0044,21.6647,27.0634,33.3378,22.728,29.357
ENSAPEG00000005315.1,63.2268,14.4468,75.1474,116.634,87.3248,67.2243
ENSAPEG00000005316.1,11.6927,15.8148,10.5585,16.6863,14.8527,16.1424
ENSAPEG00000005317.1,2.13817,1.65716,2.19109,0,1.82088,2.23528
ENSAPEG00000005318.1,527.943,672.306,623.958,311.121,412.93,761.859
ENSAPEG00000005319.1,7.51635,10.4695,3.70259,19.8386,7.40986,13.7242
ENSAPEG00000005320.1,0.317962,1.09189,0.494871,0,0.561883,0.444726
ENSAPEG00000005321.1,2.60674,1.38834,1.14891,1.37492,2.06222,2.1441
ENSAPEG00000005322.1,11.8288,11.0735,11.9871,16.8196,14.2533,14.2962
ENSAPEG00000005323.1,5.35726,4.73123,5.40556,3.83594,6.07902,5.11972
ENSAPEG00000005324.1,26.243759999999998,16.35232,21.548383,24.887999999999998,26.85137,26.41639
ENSAPEG00000005325.1,3.115843,3.049785,1.717461,2.93466,2.42775,2.599577
ENSAPEG00000005326.1,7.87851,10.8607,8.60447,1.41163,9.46717,11.9216
ENSAPEG00000005327.1,2.51196,4.03563,1.11125,0,3.02595,3.13183
ENSAPEG00000005328.1,13.5066,18.3546,13.2122,9.02373,15.402,17.7934
ENSAPEG00000005329.1,4.70775,4.20974,4.68576,7.49291,3.98978,4.2788
ENSAPEG00000005330.1,11.577887,6.188038000000001,8.84543,10.7830100505,8.242469,11.789569
ENSAPEG00000005331.1,82.9368,32.7188,112.98,72.922,98.4992,71.7702
ENSAPEG00000005332.1,0,0,0,0,0,0
ENSAPEG00000005333.1,256.481,306.032,274.004,258.053,252.821,245.125
ENSAPEG00000005334.1,3.03521,2.58816,1.92991,0.82231,2.07464,2.19919
ENSAPEG00000005335.1,1.88344,1.176799,1.51908,0,0.114812,0.514766
ENSAPEG00000005336.1,6.95734,1.22837,5.69327,6.11218,1.07452,2.49555
ENSAPEG00000005337.1,1.35904,0.782296,0.498716,1.59287,1.03842,1.00011
ENSAPEG00000005338.1,34.3131,43.8558,12.7349,13.6902,32.0126,40.0171
ENSAPEG00000005339.1,0.252939,1.33409,0,3.00197,0.401232,0.724107
ENSAPEG00000005340.1,15.8946,13.1251,12.2996,13.8272,15.7523,16.9691
ENSAPEG00000005341.1,3.42433,4.43814,2.31082,4.10255,5.29239,2.52176
ENSAPEG00000005342.1,4.20825,4.6021,0,0,5.88023,3.48747
ENSAPEG00000005343.1,9.862951,8.68221,10.4079,5.939129,11.682258999999998,12.23752
ENSAPEG00000005344.1,6.72123,3.72195,4.33472,4.71844,7.18733,5.78549
ENSAPEG00000005345.1,43.6763,36.7142,47.2907,39.4999,34.9306,36.7965
ENSAPEG00000005346.1,10.9942,8.93835,12.7773,7.44992,11.8986,11.6476
ENSAPEG00000005347.1,8.42806,8.43093,11.1578,4.7574,8.57184,9.20585
ENSAPEG00000005348.1,3.5129,2.98348,1.03668,4.42846,2.35262,3.00729
ENSAPEG00000005349.1,9.86667,9.14429,9.44715,8.04697,8.05205,10.0016
ENSAPEG00000005350.1,118.477,115.989,103.225,118.428,119.392,109.898
ENSAPEG00000005351.1,2.6814299999999998,1.541706,0.917457,0.98342000838558,2.49994,2.446415
ENSAPEG00000005352.1,12.6209,7.80424,0,0,14.4407,9.71892
ENSAPEG00000005353.1,4.98583,3.65168,7.72027,2.35628,5.08882,4.31913
ENSAPEG00000005354.1,10.754,9.1295,11.0976,13.1362,7.71656,12.2647
ENSAPEG00000005355.1,20.0966,11.2049,15.8751,22.0436,17.8387,21.2924
ENSAPEG00000005356.1,7.47128,5.294245,4.26102,13.3339,7.93172,7.320514999999999
ENSAPEG00000005357.1,4.59898,3.52785,4.65264,6.6384099999999995,2.9766,4.86259
ENSAPEG00000005358.1,6.51991,7.04618,5.8758,3.8709,6.71662,4.78818
ENSAPEG00000005359.1,162.45,259.96,662.445,758.764,1203.62,538.421
ENSAPEG00000005360.1,5.08129,3.22364,3.96054,3.24423,3.78281,4.36764
ENSAPEG00000005361.1,104.329,97.2888,95.3771,107.593,105.247,118.896
ENSAPEG00000005362.1,0.536084,0.570924,1.30241,0,0.333402,0.435897
ENSAPEG00000005363.1,52.9329,44.107200000000006,80.63892,69.5688,53.79481,62.083299999999994
ENSAPEG00000005364.1,10.4964,5.00079,8.64404,5.91751,8.74154,9.70064
ENSAPEG00000005365.1,21.3793,21.377,20.946,16.515,23.8054,23.1006
ENSAPEG00000005366.1,5.61072,2.37084,1.19737,5.11815,6.52029,4.48896
ENSAPEG00000005367.1,13.4965,14.3561,9.79984,3.80352,14.4245,11.508
ENSAPEG00000005368.1,8970.39,1254.82,7852.13,16723.7,10247.3,8876.67
ENSAPEG00000005369.1,4.44386,4.12684,5.26666,4.56781,4.81338,4.87705
ENSAPEG00000005370.1,1.36457,6.23812,11.5972,0,2.77121,2.21932
ENSAPEG00000005371.1,4.08645,3.39064,4.9119,6.53829,7.62363,6.51996
ENSAPEG00000005372.1,13.65119,12.45414,4.99008,11.8072,12.275849000000001,13.988570000000001
ENSAPEG00000005373.1,8.03679,6.74057,6.45132,7.08881,9.1868,8.04719
ENSAPEG00000005374.1,6.89509,7.31207,11.4772,22.5229,12.5337,13.8919
ENSAPEG00000005375.1,12.236260000000001,16.924176,12.7956,10.3815,12.2019,14.687237399999999
ENSAPEG00000005376.1,6.96612,6.24202,7.71403,4.30624,6.5694,6.84801
ENSAPEG00000005377.1,8.63783,5.92858,6.38713,5.673,12.7308,7.90891
